1.8 , 0.0 , -1.8666400000000003 , 0.95976 , 220
5.0 , 0.0 , -0.41644 , -0.007560000000000002 , 90
4.0 , 0.0 , -0.5666 , -0.00546 , 130
3.0 , 0.0 , -0.81512 , -0.0013599999999999992 , 210
2.0 , 0.0 , -1.7410800000000002 , 0.9073599999999999 , 140
1.85 , 0.0 , -1.8336 , 0.94542 , 130
1.9 , 0.0 , -1.8025599999999997 , 0.9339799999999998 , 330
1.95 , 0.0 , -1.7827600000000001 , 0.9277 , 590
2.0 , 0.0 , -1.72984 , 0.90282 , 520
2.05 , 0.0 , -1.71412 , 0.89804 , 340
2.1 , 0.0 , -1.6801199999999998 , 0.8792 , 250
2.15 , 0.0 , -1.61096 , 0.83742 , 380
2.2 , 0.0 , -1.5560399999999999 , 0.79912 , 740
2.25 , 0.0 , -1.4806 , 0.7285999999999999 , 510
2.3 , 0.0 , -1.31772 , 0.30316 , 1090
2.35 , 0.0 , -1.2709599999999999 , 0.07168 , 1750
2.4 , 0.0 , -1.19668 , 0.02658 , 690
2.45 , 0.0 , -1.14712 , -0.006380000000000001 , 610
